year,iso,pop,rgdpmad,xrusd,eq_tr,eq_capgain,eq_div_rtn
1982,ESP,37987.108,8812.1668319777309,125.600999999,7.2981338234967552E-6,-8.3146728575229645E-2,8.315403014421463E-2
1983,ESP,38160.262999999999,8934.4048354378301,156.699999999,0.12420602887868881,1.1484803631901741E-2,0.11272122710943222
1984,ESP,38325.243999999999,8979.8153913914794,173.4,0.46708458662033081,0.34774619340896606,0.11933838576078415
1985,ESP,38467.025000000001,9220.5007151111404,154.15,0.34464839100837708,0.2677474319934845,7.6900966465473175E-2
1986,ESP,38571.940999999999,9563.0565827882292,132.39500000000001,1.1325998306274414,1.0404654741287231,9.2134326696395874E-2
1987,ESP,38682.322,10209.3177562621,109,0.47929155826568604,0.44248870015144348,3.6802861839532852E-2
1988,ESP,38764.307000000001,10838.211998094999,113.45,0.14383281767368317,0.10877864062786102,3.5054165869951248E-2
1989,ESP,38821.377,11518.814844586501,109.72,0.12630356848239899,8.6415030062198639E-2,3.9888530969619751E-2
1990,ESP,38860.826999999997,12055,96.909000000000006,-0.11797450482845306,-0.14045259356498718,2.2478088736534119E-2
1991,ESP,38941.622000000003,12421.7957738803,96.688000000000002,5.4103400558233261E-2,2.6390852406620979E-2,2.7712550014257431E-2
1992,ESP,39147.939999999995,12553.295551473,114.623,-8.0828055739402771E-2,-0.13232117891311646,5.1493123173713684E-2
1993,ESP,39356.082000000002,12289.9591404987,142.214,0.56099998950958252,0.50700002908706665,5.4000001400709152E-2
1994,ESP,39547.353000000003,12569.629258999999,131.739,-9.2000000178813934E-2,-0.11699999868869781,2.500000037252903E-2
1995,ESP,39718.895000000004,12981.052723164399,121.40900000000001,0.15700000524520874,0.12300000339746475,3.4000001847743988E-2
1996,ESP,39884.245999999999,13275.174723627701,131.27500000000001,0.42899999022483826,0.38999998569488525,3.9000000804662704E-2
1997,ESP,40049.974000000002,13724.7489197756,151.702,0.45399999618530273,0.42199999094009399,3.1999997794628143E-2
1998,ESP,40214.066000000006,14313.4050581335,142.60699,0.39500001072883606,0.37200000882148743,2.3000001907348633E-2
1999,ESP,40369.667000000001,14934.3636609189,165.62412900656977,0.19699999690055847,0.16200000047683716,3.5000000149011612E-2
2000,ESP,40554.386999999995,15652.5359751821,178.81354110693175,-0.10400000214576721,-0.12700000405311584,2.3000000044703484E-2
2001,ESP,40766.048999999999,16181.181649542799,188.79609667536593,-3.6376893520355225E-2,-6.3937053084373474E-2,2.75601577013731E-2
2002,ESP,41423.520000000004,16368.2759640002,158.65929245732812,-0.20465430617332458,-0.23096798360347748,2.6313669979572296E-2
2003,ESP,42196.231,16555.104979874301,131.73871733966746,0.32978054881095886,0.27443650364875793,5.5344048887491226E-2
2004,ESP,42859.171999999999,16814.712129583801,122.15402687027384,0.23081998527050018,0.1869848221540451,4.3835163116455078E-2
2005,ESP,43662.612999999998,17105.212509266999,141.04094261252862,0.2578282356262207,0.20556586980819702,5.2262373268604279E-2
2006,ESP,44360.521000000001,17520.684152158999,126.33712984054668,0.40547147393226624,0.34485083818435669,6.0620639473199844E-2
2007,ESP,45236.004000000001,17802.334056216801,113.02628897493369,9.162062406539917E-2,5.6002520024776459E-2,3.5618100315332413E-2
2008,ESP,45983.168999999994,17681.9141763058,119.5559387799094,-0.3694705069065094,-0.40562480688095093,3.6154314875602722E-2
2009,ESP,46367.55,16888.132833074102,115.49770928779668,0.3560526967048645,0.27229321002960205,8.3759501576423645E-2
2010,ESP,46562.483,16840.7465287583,124.52177817691963,-0.14669620990753174,-0.19166156649589539,4.4965352863073349E-2
2011,ESP,46736.257000000005,16641.490671118201,128.59262694180384,-8.7707206606864929E-2,-0.14553715288639069,5.7829946279525757E-2
2012,ESP,46766.402999999998,16117.7703341578,126.10732150977718,5.010807141661644E-2,-3.8418933749198914E-2,8.8527008891105652E-2
2013,ESP,46591.856999999996,15935.3071380821,120.64824885795085,0.29880267381668091,0.22708864510059357,7.1714043617248535E-2
2014,ESP,46455.122544336002,16223.9740631564,137.04472448727449,9.0846426784992218E-2,3.0119173228740692E-2,6.0727257281541824E-2
2015,ESP,46410.148999999998,16886.717108242501,152.82998071093965,-3.1990598887205124E-2,-7.4180305004119873E-2,4.2189706116914749E-2
2016,ESP,46450.439000000006,17373.716839481702,157.84650412674318,2.2700000554323196E-2,-1.3199999928474426E-2,3.5900000482797623E-2
2017,ESP,46549.044999999998,17874.269500857499,138.73592929208715,9.7199998795986176E-2,6.549999862909317E-2,3.1700000166893005E-2
2018,ESP,46728.813999999998,18232.2862442142,145.31528384279477,-0.1088000014424324,-0.13680000603199005,2.79999990016222E-2
2019,ESP,47105,18469.521383469099,148.10931102011747,0.16230000555515289,0.12240000069141388,3.9900001138448715E-2
2020,ESP,47354,16390.859159074,135.59286121750469,-9.8099999129772186E-2,-0.12169999629259109,2.3599999025464058E-2
1924,FIN,3286.2,2224.0437041564792,0.42585839999999997,-3.5524006932973862E-2,-0.11560413986444473,8.5223272442817688E-2
1925,FIN,3322.1,2328.1949152542375,0.3992888,0.37820464372634888,0.26386278867721558,9.4350516796112061E-2
1926,FIN,3355.2,2391.8089248277929,0.39688530000000005,0.38301604986190796,0.28036883473396301,8.9094430208206177E-2
1927,FIN,3380.6,2557.1175771971498,0.39885229999999999,0.74019509553909302,0.64003837108612061,9.4033569097518921E-2
1928,FIN,3412.1,2707.2352767962311,0.39640949999999997,-8.1779435276985168E-2,-0.12777483463287354,5.8006800711154938E-2
1929,FIN,3435.3,2716.8177570093453,0.3996519,-0.15218403935432434,-0.20650923252105713,6.8174555897712708E-2
1930,FIN,3462.7,2665.633806900551,0.39679530000000002,-4.0487699210643768E-2,-0.10355868935585022,7.7628687024116516E-2
1931,FIN,3489.6,2580.597238204833,0.51817500000000005,8.0266788601875305E-2,-9.6793482080101967E-3,8.3357624709606171E-2
1932,FIN,3516,2549.7636311732799,0.64883000000000002,9.6401087939739227E-3,-6.7290209233760834E-2,7.7939726412296295E-2
1933,FIN,3536.6,2701.6446398184912,0.53571999999999997,0.43665409088134766,0.3437294065952301,8.1895150244235992E-2
1934,FIN,3561.6,2988.3741899126512,0.45059500000000002,0.15350878238677979,8.9395582675933838E-2,6.7265607416629791E-2
1935,FIN,3589.6,3092.6619127516774,0.46307999999999999,0.12974447011947632,6.9311678409576416E-2,5.6880354881286621E-2
1936,FIN,3612.4,3278.7758955845602,0.45672399999999996,0.45579013228416443,0.38801291584968567,5.9281744062900543E-2
1937,FIN,3640.2,3441.1795366795373,0.45922100000000005,-1.0937025770545006E-2,-5.1192816346883774E-2,4.7253187745809555E-2
1938,FIN,3672.1,3589.4436542669587,0.46421499999999999,1.9039792940020561E-2,-3.0371954664587975E-2,5.0316259264945984E-2
1939,FIN,3699.7,3407.6977753662504,0.44423499999999999,-5.5631097406148911E-2,-9.9291324615478516E-2,5.2913259714841843E-2
1940,FIN,3695.6170000000002,3220.4153596538672,0.49870099999999995,0.21878299117088318,0.18124797940254211,4.4420026242733002E-2
1941,FIN,3707.8150000000001,3322.2109670448408,0.48608000000000001,0.4565349817276001,0.41179779171943665,5.1596418023109436E-2
1942,FIN,3708.8009999999999,3327.1734088457388,0.48568799999999995,0.30703994631767273,0.27601450681686401,2.9292656108736992E-2
1943,FIN,3732.5320000000002,3696.7258801397479,0.48568799999999995,-1.5148509293794632E-2,-3.7705790251493454E-2,3.0569544062018394E-2
1944,FIN,3737.096,3684.5799196787152,0.48568799999999995,-4.0628436952829361E-2,-6.6899731755256653E-2,3.5086933523416519E-2
1945,FIN,3778.89,3449.5159659393298,1.3571069999999998,1.0561677217483521,1.0169246196746826,4.417094960808754E-2
1946,FIN,3833.0720000000001,3682.991592222806,4,-0.18748058378696442,-0.20510639250278473,2.2291038185358047E-2
1947,FIN,3885.2840000000001,3716.845037574501,4.0999999999999996,-1.9897466991096735E-3,-4.4583339244127274E-2,3.1075669452548027E-2
1948,FIN,3937.84,3957.1950408997959,5.4,-0.2529885470867157,-0.29377928376197815,2.9837217181921005E-2
1949,FIN,3987.9960000000001,4143.2576331062328,3.61,0.42893654108047485,0.33808940649032593,6.3508741557598114E-2
1950,FIN,4029.8029999999999,4253.28643767617,5,0.83632659912109375,0.75719696283340454,7.2995409369468689E-2
1951,FIN,4064.7269999999999,4571.1956118894077,4.3499999999999996,0.13682959973812103,9.1546162962913513E-2,4.7690253704786301E-2
1952,FIN,4116.2280000000001,4674.4896711893407,3.85,-0.12833622097969055,-0.17729827761650085,5.1374427974224091E-2
1953,FIN,4162.6090000000004,4651.6403343479742,3.95,0.36808499693870544,0.28785151243209839,6.873667985200882E-2
1954,FIN,4211.1909999999998,5001.5524612481795,3.54,5.4489299654960632E-2,-6.4500491134822369E-5,5.1102515310049057E-2
1955,FIN,4258.5709999999999,5196.8169260195045,3.58,0.60346198081970215,0.5295029878616333,6.4898833632469177E-2
1956,FIN,4304.8320000000003,5295.3266226031719,3.58,2.3885563015937805E-2,-1.2450885027647018E-2,5.1506102085113525E-2
1957,FIN,4343.1899999999996,5490.0555041628122,3.8,-0.15161383152008057,-0.18678401410579681,3.973071277141571E-2
1958,FIN,4376.3140000000003,5474.3336850314236,3.64,5.8645926415920258E-2,5.775979720056057E-3,5.8260239660739899E-2
1959,FIN,4413.0460000000003,5753.5212870048017,3.5,0.43154305219650269,0.36236041784286499,7.0111177861690521E-2
1960,FIN,4446.2219999999998,6230.3594003973267,3.3,0.14852936565876007,9.8407983779907227E-2,5.3653575479984283E-2
1961,FIN,4475.7870000000003,6657.9182623463239,3.2189999999999999,-7.7870381064713001E-3,-5.3585007786750793E-2,5.2995048463344574E-2
1962,FIN,4507.098,6818.9666439048651,3.2229999999999999,0.14488838613033295,8.1992276012897491E-2,5.7067412883043289E-2
1963,FIN,4539.5190000000002,6993.9948829496279,3.22,4.8010602593421936E-2,-4.3577593169175088E-4,5.2479404956102371E-2
1964,FIN,4557.567,7306.7337591985479,3.22,8.7801821529865265E-2,3.6161560565233231E-2,5.673685297369957E-2
1965,FIN,4569.8959999999997,7669.6002306883929,3.22,-5.7687744498252869E-2,-0.10834403336048126,4.8319786787033081E-2
1966,FIN,4591.8419999999996,7824.4979282315217,3.22,-6.9243580102920532E-2,-0.11641760915517807,4.8806134611368179E-2
1967,FIN,4619.6450000000004,7946.5988556897655,4.2,-1.2867141515016556E-2,-7.9931452870368958E-2,5.8567948639392853E-2
1968,FIN,4633.2920000000004,8092.9970567186338,4.2,0.40422040224075317,0.33562669157981873,7.531149685382843E-2
1969,FIN,4614.277,8877.5754062959259,4.2,0.25862604379653931,0.18387258052825928,6.7943178117275238E-2
1970,FIN,4598.3360000000002,9576.8692794466369,4.18,0.24894042313098907,0.17675133049488068,7.2189144790172577E-2
1971,FIN,4625.9120000000003,9764.6984339536393,4.1500000000000004,0.1975766122341156,0.127733513712883,6.9843105971813202E-2
1972,FIN,4653.4009999999998,10447.53954872095,4.18,0.70676529407501221,0.63461875915527344,7.214655727148056E-2
1973,FIN,4678.7610000000004,11085.105466450324,3.8450000000000002,0.4416668713092804,0.39802989363670349,4.3637070804834366E-2
1974,FIN,4702.3869999999997,11361.296080181231,3.5510000000000002,-0.17428036034107208,-0.20668637752532959,3.2406035810709E-2
1975,FIN,4720.4920000000002,11441.302752725864,3.85,3.365388885140419E-2,-2.1828699856996536E-2,5.5482562631368637E-2
1976,FIN,4730.8360000000002,11358.403813728612,3.7669999999999999,-0.13385243713855743,-0.19042567908763885,5.6573271751403809E-2
1977,FIN,4746.9669999999996,11354.528960506041,4.0179999999999998,-0.11511716991662979,-0.17728658020496368,6.2169451266527176E-2
1978,FIN,4758.0879999999997,11558.900862867087,3.9260000000000002,0.19231890141963959,0.13066211342811584,6.1656784266233444E-2
1979,FIN,4771.2920000000004,12331.547277997101,3.7109999999999999,0.26250761747360229,0.20184686779975891,6.0660786926746368E-2
1980,FIN,4787.7780000000002,12948.958423779721,3.84,4.0810827165842056E-2,-2.1902685984969139E-2,6.2713555991649628E-2
1981,FIN,4812.1499999999996,13134.056838759625,4.3570000000000002,0.23924209177494049,0.16776661574840546,7.1475483477115631E-2
1982,FIN,4841.7150000000001,13484.753154850088,5.2910000000000004,0.41609060764312744,0.34554266929626465,7.0547878742218018E-2
1983,FIN,4869.8580000000002,13766.872393702606,5.81,0.68809390068054199,0.62913155555725098,5.8962304145097733E-2
1984,FIN,4893.7479999999996,14106.716637428746,6.53,-2.8777852654457092E-2,-6.3178405165672302E-2,3.4400586038827896E-2
1985,FIN,4910.6639999999998,14522.062686169502,5.4169999999999998,0.16113744676113129,0.1177370622754097,4.3400384485721588E-2
1986,FIN,4925.6440000000002,14819.458956445556,4.7939999999999996,0.65665405988693237,0.61706751585006714,3.9586573839187622E-2
1987,FIN,4938.6019999999999,15382.232073173524,3.9460000000000002,0.311012864112854,0.28127002716064453,2.9742822051048279E-2
1988,FIN,4954.3590000000004,16087.912727707921,4.1689999999999996,0.34797030687332153,0.31837159395217896,2.9598675668239594E-2
1989,FIN,4974.3829999999998,16945.69265407891,4.0590000000000002,-0.15489974617958069,-0.16225863993167877,7.3589039966464043E-3
1990,FIN,4998.4780000000001,16866.375342680032,3.6339999999999999,-0.3055950403213501,-0.34770554304122925,4.211048036813736E-2
1991,FIN,5029.0020000000004,15767.888164442469,4.133,-0.19758999347686768,-0.21840000152587891,2.0809998735785484E-2
1992,FIN,5054.982,15136.114769968101,5.2450000000000001,8.005882054567337E-2,6.0644999146461487E-2,1.9413826987147331E-2
1993,FIN,5077.9120000000003,14942.82752697513,5.7845000000000004,0.92862170934677124,0.90846800804138184,2.0153703168034554E-2
1994,FIN,5098.7539999999999,15424.269176019063,4.7431999999999999,0.17700904607772827,0.16721899807453156,9.7900489345192909E-3
1995,FIN,5116.826,15976.987648516548,4.3586,-6.3462615013122559E-2,-7.7150002121925354E-2,1.3687455095350742E-2
1996,FIN,5132.32,16496.669146985241,4.6439000000000004,0.50784552097320557,0.46457600593566895,4.326954111456871E-2
1997,FIN,5147.3490000000002,17472.303536336211,5.4207000000000001,0.35156741738319397,0.32305800914764404,2.8509423136711121E-2
1998,FIN,5159.6459999999997,18306.525379931536,5.0960000000000001,0.72053331136703491,0.68516999483108521,3.5363283008337021E-2
1999,FIN,5171.3019999999997,18981.002694790717,5.9185048775632101,1.6703780889511108,1.6197700500488281,5.0608046352863312E-2
2000,FIN,5181.1149999999998,19950.891924312193,6.3898226759806551,-9.2940486967563629E-2,-0.10597000271081924,1.3029551133513451E-2
2001,FIN,5194.9009999999998,20360.391559578478,6.7465448768864178,-0.30624720454216003,-0.32444000244140625,1.8192922696471214E-2
2002,FIN,5206.2950000000001,20683.000708640793,5.6696195289405935,-0.32819512486457825,-0.34408000111579895,1.5884911641478539E-2
2003,FIN,5219.732,21053.137627512053,4.7076247030878866,8.5043862462043762E-2,4.44209985435009E-2,4.0622849017381668E-2
2004,FIN,5236.6109999999999,21879.093145856466,4.3651200352397037,7.5732089579105377E-2,3.2524999231100082E-2,4.3207079172134399E-2
2005,FIN,5255.58,22478.604138269035,5.0400356022717645,0.3520565927028656,0.31129699945449829,4.0759611874818802E-2
2006,FIN,5276.9549999999999,23434.467453076344,4.514601366742597,0.21827118098735809,0.17858299612998962,3.9688181132078171E-2
2007,FIN,5300.4840000000004,24651.340279395088,4.03894436519258,0.25041505694389343,0.20498399436473846,4.543105885386467E-2
2008,FIN,5326.3140000000003,24694.057867391202,4.2722785082992001,-0.51306742429733276,-0.53412002325057983,2.1052394062280655E-2
2009,FIN,5351.4269999999997,22561.739564366093,4.127259475218656,0.26212233304977417,0.19480100274085999,6.7321337759494781E-2
2010,FIN,5375.2759999999998,23290.483285665083,4.4497305792546031,0.23451858758926392,0.18676400184631348,4.775460809469223E-2
2011,FIN,5401.2669999999998,23783.247093498445,4.5952005564572227,-0.2702140212059021,-0.30107998847961426,3.0865961685776711E-2
2012,FIN,5426.674,23338.127357485879,4.5063892678490234,0.14102987945079803,8.3328999578952789E-2,5.7700898498296738E-2
2013,FIN,5451.27,23019.300328763882,4.3113117250380686,0.32243397831916809,0.26471498608589172,5.7718969881534576E-2
2014,FIN,5471.7529999999997,22831.816702445525,4.897232517914504,0.10742779821157455,5.745299905538559E-2,4.997481033205986E-2
2015,FIN,5487.308,22870.008468200183,5.4613116561036099,0.14863774180412292,0.1079540029168129,4.0683753788471222E-2
2016,FIN,5503.2969999999996,23446.339893403805,5.6405748980172659,0.10649999976158142,5.6400001049041748E-2,5.0100002437829971E-2
2017,FIN,5513.13,24124.546422643263,4.9576669724005722,0.10989999771118164,6.8400003015995026E-2,4.1500002145767212E-2
2018,FIN,5517.9189999999999,24356.518719456039,5.1927772925764213,-2.5299999862909317E-2,-6.3500002026557922E-2,3.8199998438358307E-2
2019,FIN,5525.2920000000004,24662.280810668915,5.2926206159871825,0.2046000063419342,0.15839999914169312,4.6199999749660492E-2
2020,FIN,5533.7929999999997,23921.368660457028,4.8453508271534522,0.18119999766349792,0.14139999449253082,3.9799999445676804E-2
1924,FRA,40310,4179.4635078144374,0.19095999999999999,3.4147933125495911E-2,-4.3590725399553776E-3,3.850700706243515E-2
1925,FRA,40610,4166.3782073380935,0.20977000000000001,0.15127940475940704,0.10440221428871155,4.6877190470695496E-2
1926,FRA,40870,4249.4685099094695,0.30837999999999999,0.24503205716609955,0.19546939432621002,4.9562662839889526E-2
1927,FRA,40940,4153.9705178309732,0.25484000000000001,0.2542186975479126,0.20905910432338715,4.5159608125686646E-2
1928,FRA,41050,4431.4653105968337,0.25503999999999999,0.48360869288444519,0.44573375582695007,3.7874948233366013E-2
1929,FRA,41230,4709.9979626485565,0.25536000000000003,8.9782691793516278E-4,-2.6976319029927254E-2,2.7874145656824112E-2
1930,FRA,41610,4531.5583994232147,0.25478000000000001,-0.26786229014396667,-0.29451087117195129,2.6648560538887978E-2
1931,FRA,41860,4235.2604634495938,0.25509999999999999,-0.31904923915863037,-0.35653546452522278,3.7486229091882706E-2
1932,FRA,41860,3959.1228619206881,0.25461,0.2392289936542511,0.18444402515888214,5.4784961044788361E-2
1933,FRA,41890,4239.1258295535936,0.19876000000000002,1.1746611446142197E-2,-2.7574114501476288E-2,3.9320725947618484E-2
1934,FRA,41950,4191.7309415971395,0.15223,-7.3797658085823059E-2,-0.11448942869901657,4.069177433848381E-2
1935,FRA,41940,4085.9311874105861,0.15148999999999999,7.0452746003866196E-3,-3.6233223974704742E-2,4.3278500437736511E-2
1936,FRA,41910,4243.9980672870433,0.16356000000000001,0.17633824050426483,0.13813799619674683,3.8200236856937408E-2
1937,FRA,41930,4486.6367278797989,0.24716000000000002,-5.2771586924791336E-2,-8.5555180907249451E-2,3.2783597707748413E-2
1938,FRA,41960,4466.2114632983785,0.34744999999999998,5.885542556643486E-2,1.2640709057450294E-2,4.6214718371629715E-2
1939,FRA,41900,4793.3105011933167,0.39835999999999999,0.16453315317630768,0.11462415009737015,4.9909014254808426E-2
1940,FRA,41000,4042.1678780487805,0.48015000000000002,0.47404372692108154,0.43693286180496216,3.7110865116119385E-2
1941,FRA,39600,3309.3818939393936,0.46666666666666667,0.52898800373077393,0.50691205263137817,2.2075958549976349E-2
1942,FRA,39400,2981.4608375634512,0.46666666666666667,0.53635179996490479,0.52058440446853638,1.5767363831400871E-2
1943,FRA,39000,2860.1412307692308,0.46666666666666667,-0.17693762481212616,-0.1840086430311203,7.0710182189941406E-3
1944,FRA,38900,2421.7693573264783,0.46666666666666667,-0.1168389767408371,-0.12406250089406967,7.223520427942276E-3
1945,FRA,39700,2573.141637279597,0.50179211469534057,-0.20052199065685272,-0.20431415736675262,3.7921715993434191E-3
1946,FRA,40290,3855.1917349218165,3.45,0.27320301532745361,0.26439514756202698,8.807850070297718E-3
1947,FRA,40680,4137.8978613569325,3,-0.18458309769630432,-0.19521121680736542,1.0628128424286842E-2
1948,FRA,41110,4393.3653612259795,5.2,-0.10739078372716904,-0.12396233528852463,1.6571551561355591E-2
1949,FRA,41480,4946.3447444551593,3.95,-0.15785123407840729,-0.17904016375541687,2.1188937127590179E-2
1950,FRA,42518,5185.8506985276827,3.91,-0.15076147019863129,-0.1847112774848938,3.3949811011552811E-2
1951,FRA,42862,5461.1077411226725,4.26,0.4429471492767334,0.3947320282459259,4.8215139657258987E-2
1952,FRA,43184,5564.2599110781775,4.12,0.1394517570734024,9.4531148672103882E-2,4.4920619577169418E-2
1953,FRA,43495,5683.9406828371075,3.76,0.2316017746925354,0.18327781558036804,4.832395538687706E-2
1954,FRA,43822,5915.1795901601936,3.74,1.1585566997528076,1.1191445589065552,3.9412155747413635E-2
1955,FRA,44218,6198.7878239630918,3.9,-3.6631975322961807E-2,-5.6672114878892899E-2,2.0040139555931091E-2
1956,FRA,44657,6448.4627270080837,4.03,3.150513768196106E-2,1.0728722438216209E-2,2.077641524374485E-2
1957,FRA,45152,6761.7824238128987,4.79,0.14293564856052399,0.12608504295349121,1.6850605607032776E-2
1958,FRA,45654,6855.171507425418,4.95,-8.5194863379001617E-2,-9.9408075213432312E-2,1.4213209040462971E-2
1959,FRA,46129,6978.7769082356008,4.9370600039370602,0.26738566160202026,0.2524486780166626,1.4937000349164009E-2
1960,FRA,46584,7397.5828610681774,4.9370600039370602,-7.1777172386646271E-2,-8.6253836750984192E-2,1.4476661570370197E-2
1961,FRA,47128,7718.4264131726368,4.9370600039370602,4.9007512629032135E-2,3.2421041280031204E-2,1.6586471349000931E-2
1962,FRA,48089,8067.0631537357822,4.9370600039370602,-0.1058787927031517,-0.1210610419511795,1.5182247385382652E-2
1963,FRA,48799,8362.6713662165203,4.9370600039370602,-0.18257169425487518,-0.20073093473911285,1.8159238621592522E-2
1964,FRA,49357,8819.3366695706791,4.9370600039370602,-7.9806417226791382E-2,-0.10267920792102814,2.2872786968946457E-2
1965,FRA,49802,9165.4150435725478,4.9370600039370602,-4.7821152955293655E-2,-7.4538528919219971E-2,2.6717375963926315E-2
1966,FRA,50254,9544.1357901858555,4.9370600039370602,-0.17161828279495239,-0.19720390439033508,2.5585614144802094E-2
1967,FRA,50650,9907.1865745310952,4.9370600039370602,-2.1920576691627502E-2,-5.7406183332204819E-2,3.5485606640577316E-2
1968,FRA,51034,10267.018066387114,4.9370600039370602,0.17394950985908508,0.13143084943294525,4.251866415143013E-2
1969,FRA,51470,10885.564406450359,5.5541900045541901,0.23662078380584717,0.19906547665596008,3.7555314600467682E-2
1970,FRA,51918,11410.088986478679,5.5541900045541901,-8.7622754275798798E-2,-0.12267616391181946,3.5053405910730362E-2
1971,FRA,52432,11844.961092462618,5.1157215132178298,-5.6785736232995987E-2,-9.7529135644435883E-2,4.0743399411439896E-2
1972,FRA,52894,12263.545959844218,5.1157215132178298,0.16952449083328247,0.12269343435764313,4.683106392621994E-2
1973,FRA,53333,12824.423902649391,4.7084999999999999,-3.170337900519371E-2,-7.4354581534862518E-2,4.265119880437851E-2
1974,FRA,53690,13112.534922704413,4.4444999989999996,-0.27134865522384644,-0.31864401698112488,4.7295358031988144E-2
1975,FRA,53955,12957.205078305997,4.485499999,0.31950253248214722,0.25140765309333801,6.8094901740550995E-2
1976,FRA,54159,13466.386011558559,4.9697499990000003,-0.11292722076177597,-0.16822950541973114,5.5302288383245468E-2
1977,FRA,54378,13912.703666924124,4.704999999,-0.16803032159805298,-0.22417961061000824,5.6149289011955261E-2
1978,FRA,54602,14240.210981282737,4.1799999989999996,0.62094396352767944,0.53845679759979248,8.2487143576145172E-2
1979,FRA,54836,14634.38252243052,4.0199999990000004,9.0084083378314972E-2,4.0267914533615112E-2,4.981616884469986E-2
1980,FRA,55110,14766.158591907095,4.5159999989999999,8.802468329668045E-2,3.1846396625041962E-2,5.6178286671638489E-2
1981,FRA,55399,14839.906857524504,5.7479999990000001,-0.11161229759454727,-0.17320555448532104,6.1593249440193176E-2
1982,FRA,55697,15131.64084241521,6.7249999989999996,0.10401709377765656,2.5285277515649796E-2,7.8731812536716461E-2
1983,FRA,55929,15245.114341397128,8.3474999990000001,0.58668851852416992,0.51912993192672729,6.7558586597442627E-2
1984,FRA,56246,15381.929381644917,9.5920000000000005,0.14483685791492462,0.10306257009506226,4.1774284094572067E-2
1985,FRA,56490,15530.270844397239,7.5609999999999999,0.37105792760848999,0.32880458235740662,4.2253341525793076E-2
1986,FRA,56725,15833.036579991185,6.4550000000000001,0.38241159915924072,0.35101401805877686,3.1397592276334763E-2
1987,FRA,56989,16157.890119145801,5.34,-0.23758669197559357,-0.26738318800926208,2.9796486720442772E-2
1988,FRA,57255,16789.572963059996,6.0590000000000002,0.62349998950958252,0.57394003868103027,4.9559973180294037E-2
1989,FRA,57821,17299.70080074713,5.7880000000000003,0.30861103534698486,0.27138262987136841,3.722839429974556E-2
1990,FRA,58168,17647.005226241236,5.1289999999999996,-0.21963445842266083,-0.24144463241100311,2.1810168400406837E-2
1991,FRA,58514,17724.135385347323,5.18,0.16629000008106232,0.12640999257564545,3.9880000054836273E-2
1992,FRA,58859,17879.522485037523,5.5065,4.7603942453861237E-2,1.2189167551696301E-2,3.5414773970842361E-2
1993,FRA,59169,17666.018468576247,5.8955000000000002,0.3644101619720459,0.3209693431854248,4.3440818786621094E-2
1994,FRA,59445,17978.199665246746,5.3460000000000001,-0.14312708377838135,-0.16959810256958008,2.6471024379134178E-2
1995,FRA,59712,18261.961310969225,4.9000000000000004,1.8922608345746994E-2,-1.4232485555112362E-2,3.3155091106891632E-2
1996,FRA,59981,18373.417686711593,5.2370000000000001,0.30595406889915466,0.26669695973396301,3.9257105439901352E-2
1997,FRA,60254,18690.444261468547,5.9881000000000002,0.27767926454544067,0.24541193246841431,3.2267343252897263E-2
1998,FRA,60535,19233.285870513369,5.6220999999999997,0.31296631693840027,0.28541165590286255,2.7554644271731377E-2
1999,FRA,60824,19771.392169057272,6.5295341429424649,0.55627894401550293,0.52433794736862183,3.1941033899784088E-2
2000,FRA,61137,20391.877068945985,7.0495110155830192,5.3360629826784134E-3,-1.0393979959189892E-2,1.5730042010545731E-2
2001,FRA,61479,20648.034421101213,7.4430613865879947,-0.19238355755805969,-0.20945310592651367,1.7069550231099129E-2
2002,FRA,61829,20719.525661469477,6.2549537522647087,-0.29272675514221191,-0.31129857897758484,1.857183501124382E-2
2003,FRA,62171,20789.046927320785,5.1936421219319078,0.21222859621047974,0.17447862029075623,3.7749975919723511E-2
2004,FRA,62534,21193.399751471257,4.8157771088760004,0.12997828423976898,9.2311456799507141E-2,3.7666827440261841E-2
2005,FRA,62912,21450.000682918431,5.5603712808341106,0.28433129191398621,0.25314715504646301,3.118412010371685E-2
2006,FRA,63293,21841.591885557165,4.9806909643128314,0.22560936212539673,0.19368119537830353,3.1928155571222305E-2
2007,FRA,63682,22202.17253075663,4.4559269071394576,3.0629167333245277E-2,4.0707872249186039E-3,2.6558380573987961E-2
2008,FRA,64058,22057.350451049238,4.7133505784292566,-0.40892547369003296,-0.43094703555107117,2.2021559998393059E-2
2009,FRA,64399.244033153613,21244.207306860604,4.5533597112314288,0.29031974077224731,0.23895440995693207,5.1365319639444351E-2
2010,FRA,64707.497706606577,21477.477402452558,4.90912288579554,4.1892267763614655E-2,4.0655070915818214E-3,3.7826757878065109E-2
2011,FRA,65021.93707250341,21842.236687015589,5.0696112528016082,-0.13389000296592712,-0.16951571404933929,3.5625714808702469E-2
2012,FRA,65337.407387140898,21818.118066179795,4.9716310444141278,0.20368699729442596,0.15230663120746613,5.1380373537540436E-2
2013,FRA,65669.372881628704,21841.280960321226,4.7564136030744697,0.22217300534248352,0.1798592209815979,4.231378436088562E-2
2014,FRA,66009.585966041675,21940.470687708923,5.4028251379622754,2.7084000408649445E-2,-5.4004350677132607E-3,3.2484438270330429E-2
2015,FRA,66291.03497223786,22075.007599300599,6.0251400753191877,0.11944600194692612,8.5263587534427643E-2,3.4182410687208176E-2
