KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-09,0.8746295454545,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-10,0.8705766666667,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-11,0.8689209090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-12,0.8695,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-01,0.8821231818182,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-02,0.8855,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-03,0.8819204347826,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-04,0.88115,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-05,0.870405,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-06,0.8586063636364,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-07,0.8585561904762,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-08,0.8589208695652,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-09,0.8615842857143,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-10,0.8679836363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-11,0.8704540909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2023-12,0.8616826315789,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-01,0.8587309090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-02,0.8546623809524,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-03,0.8552375,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-04,0.8565766666667,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-05,0.8556404545455,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-06,0.8464315,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-07,0.843317826087,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-08,0.8515036363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-09,0.8402123809524,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-10,0.8349586956522,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-11,0.8337876190476,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2024-12,0.828042,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-01,0.8390809090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-02,0.83071,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-03,0.8370252380952,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-04,0.8537865,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-05,0.8434952380952383,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-06,0.8498095238095237,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-07,0.8646869565217391,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-08,0.8652761904761904,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-09,0.8689454545454546,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-10,0.8715521739130435,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-11,0.8799649999999998,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2025-12,0.875,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2020-12,126.2781818181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-01,126.308,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-02,127.4925,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-03,129.3804347826087,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-04,130.489,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-05,132.5690476190476,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-06,132.6313636363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-07,130.3490909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-08,129.2840909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-09,129.6563636363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-10,131.2123809523809,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-11,130.1177272727273,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2021-12,128.7995652173913,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-01,130.0090476190476,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-02,130.6565,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-03,130.7108695652174,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-04,136.6063157894737,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-05,136.2409090909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-06,141.5686363636364,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-07,139.1738095238096,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-08,136.8547826086957,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-09,141.5681818181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-10,144.7252380952381,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-11,145.1240909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2022-12,142.8223809523809,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-01,140.5440909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-02,142.377,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-03,143.01,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-04,146.5111111111111,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-05,148.9254545454546,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-06,153.1486363636364,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-07,155.9371428571429,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-08,157.9621739130435,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-09,157.7952380952381,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-10,158.0377272727273,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-11,161.8440909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2023-12,157.2126315789474,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-01,159.4581818181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-02,161.3771428571428,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-03,162.7725,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-04,165.0295238095238,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-05,168.5363636363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-06,169.813,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-07,171.1708695652174,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-08,161.0554545454545,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-09,159.0809523809524,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-10,163.1969565217391,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-11,163.2338095238095,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2024-12,161.0835,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2025-01,161.9213636363637,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
EXR.M.JPY.EUR.SP00.A,M,JPY,EUR,SP00,A,2025-02,158.087,A,F,,,P1M,,A,,,,,,,99Q1=100,,,2,,4F0,,Japanese yen/Euro ECB reference exchange rate,"ECB reference exchange rate, Japanese yen/Euro, 2.15 pm (C.E.T.)",JPY,0
